ZIP,SNAPSHOT,SNAPFILE,SNAPPEND,SNAPCLOS,CASEKEY,CIRCUIT,DISTRICT,OFFICE,DOCKET,GEN,SEQ,ORIGIN,ORGFLDT,FILEDATE,FILECY,FILEFY,ORGFLCHP,ORGFLSUBCHP,CRNTCHP,CRNTFLSUBCHP,ORGNTRDBT,NTRDBT,JOINT,D1ZIP,D1CNTY,ORGD1FPRSE,D1FPRSE,D1CHGDT,D2ZIP,D2CNTY,ORGD2FPRSE,D2FPRSE,D2CHGDT,ORGFEESTS,FEESTS,CASETYP,ORGDBTRTYP,DBTRTYP,NOB,PRFILE,ORGEASST,EASST,ORGELBLTS,ELBLTS,ORGECRDTRS,ECRDTRS,ORGASSTCASE,ASSTCASE,SMLLBUS,PREPACK,TOTASSTS,REALPROP,PERSPROP,TOTLBLTS,SECURED,UNSECPR,UNSECNPR,DSCHRGD,NDSCHRGD,TOTDBT,CNTMNTHI,AVGMNTHI,AVGMNTHE,SRCCASE,DSTNCASE,CNSLLEAD,JNTLEAD,FLCMECFV,CLOSEDT,CLOSECY,CLOSEFY,CLCHPT,CLSUBCHPT,D1CPRSE,D1FDSP,D1FDSPDT,D1FDSPCY,D1FDSPFY,D2CPRSE,D2FDSP,D2FDSPDT,D2FDSPCY,D2FDSPFY,C11DVDND,C11FTRPAY,CLCMECFV,TAXEXEMPT,GEOID
38135,2022-12-31,1,0,1,BK06512222268000,06,51,2,2222680,0,0,,2022-07-01,2022-07-01,2022,2022,7,,7,,c,c,y,381350000,47157,n,n,NA,381350000,47157,n,n,NA,p,p,v,i,i,,N,A,A,B,B,A,A,n,n,,,35340,0,35340,81586,39483,9514,32589,58532,23054,81586,6309.02,7714.24,7647.33,,,,,10.6.4,2022-10-04,2022,2023,7,,n,A,2022-09-29,2022,2022,n,A,2022-09-29,2022,2022,NA,,10.6.4,N,38135
38135,2022-12-31,1,0,1,BK06512222310300,06,51,2,2223103,0,0,,2022-07-29,2022-07-29,2022,2022,7,,7,,c,c,y,381350000,47157,n,n,NA,381350000,47157,n,n,NA,p,p,v,i,i,,N,C,C,C,C,A,A,n,n,,,184129,144000,40129,264960.63,196228.32,0,68732.31,264960.63,0,264960.63,4341.5,12704.07,10048.1,,,,,10.6.3,2022-10-28,2022,2023,7,,n,A,2022-10-28,2022,2023,n,A,2022-10-28,2022,2023,NA,,10.6.4,N,38135
38135,2022-12-31,1,1,0,BK06512222452600,06,51,2,2224526,0,0,,2022-10-17,2022-10-17,2022,2023,13,,13,,c,c,n,381350000,47157,n,n,NA,,,,,NA,i,,v,i,i,,N,A,A,C,C,A,A,y,y,,,21485,0,21485,119873,22010,0,97863,30023,89850,119873,3910.93,3753.96,3135,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38135
38135,2022-12-31,1,1,0,BK06512222540900,06,51,2,2225409,0,0,,2022-12-07,2022-12-07,2022,2023,13,,13,,c,c,n,381350000,47157,n,n,NA,,,,,NA,i,,v,i,i,,N,A,A,A,A,A,A,y,y,,,16250,0,16250,18685,12700,0,5985,18685,0,18685,5687,4370,4055,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38135
38135,2022-12-31,1,0,1,BK06512222071400,06,51,2,2220714,0,0,,2022-02-28,2022-02-28,2022,2022,7,,7,,c,c,n,381350000,47157,n,n,NA,,,,,NA,p,p,v,i,i,,Y,A,A,C,C,B,B,n,n,,,16666,0,16666,425711.5,10200,10800,404711.5,83607.5,342104,425711.5,5558.75,4273.45,4265.67,,,,,10.6.3,2022-06-10,2022,2022,7,,n,A,2022-06-10,2022,2022,,,NA,NA,NA,NA,,10.6.3,N,38135
38135,2022-12-31,1,1,0,BK06512222058500,06,51,2,2220585,0,0,,2022-02-18,2022-02-18,2022,2022,13,,13,,c,c,n,381350000,47157,n,n,NA,,,,,NA,i,,v,i,i,,Y,C,C,C,C,A,A,y,y,,,276145,254700,21445,256409.84,246619.58,0,9790.26,256409.84,0,256409.84,0,3560,1115,,,,,10.6.3,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38135
38135,2022-12-31,1,1,0,BK06512222274000,06,51,2,2222740,0,0,,2022-07-07,2022-07-07,2022,2022,13,,13,,c,c,n,381350000,47157,n,n,NA,,,,,NA,i,,v,i,i,,N,B,B,A,A,A,A,y,y,,,51122.8,0,51122.8,49842,42234,1346,6262,48496,1346,49842,4894.95,3236.79,2123,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38135
38135,2022-12-31,1,1,0,BK06512222010800,06,51,2,2220108,0,0,,2022-01-11,2022-01-11,2022,2022,13,,13,,c,c,n,381350000,47157,n,n,NA,,,,,NA,i,,v,i,i,,N,C,C,A,A,A,A,y,y,,,106120,101500,4620,37479,23500,0,13979,37479,0,37479,1351.19,1381.62,710,,,,,10.6.3,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38135
38135,2022-12-31,1,0,1,BK06512222095400,06,51,2,2220954,0,0,,2022-03-14,2022-03-14,2022,2022,13,,13,,c,c,n,381350000,47157,n,n,NA,,,,,NA,i,p,v,i,i,,Y,A,A,A,A,A,A,y,y,,,3130,0,3130,2742.64,916.64,0,1826,2742.64,0,2742.64,2479.24,2479.24,2354,,,,,10.6.3,2022-12-06,2022,2023,13,,n,K,2022-08-26,2022,2022,,,NA,NA,NA,NA,,10.6.4,N,38135
38135,2022-12-31,1,1,0,BK06512222379400,06,51,2,2223794,0,0,,2022-09-06,2022-09-06,2022,2022,7,,7,,c,c,n,381350230,47157,n,n,NA,,,,,NA,i,,v,i,i,,N,A,A,A,A,A,A,n,n,,,1550,0,1550,33269,0,0,33269,33269,0,33269,2654,1865.7,1770,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38135
38135,2022-12-31,1,1,0,BK06512222305700,06,51,2,2223057,0,0,,2022-07-27,2022-07-27,2022,2022,13,,13,,c,c,n,381350000,47157,n,n,NA,,,,,NA,i,,v,i,i,,Y,C,C,C,C,A,A,y,y,,,328101,325700,2401,254000,253000,0,1000,254000,0,254000,3491.26,3491.26,875,,,,,10.6.3,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38135
38135,2022-12-31,1,1,0,BK06512222363100,06,51,2,2223631,0,0,,2022-08-29,2022-08-29,2022,2022,13,,13,,c,c,n,381350000,47157,n,n,NA,,,,,NA,i,,v,i,i,,Y,A,A,A,A,A,A,y,y,,,3230,0,3230,34309.83,0,0,34309.83,16036.53,18273.3,34309.83,1800,2729.73,2629,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38135
38135,2022-12-31,1,0,1,BK06512222156500,06,51,2,2221565,0,0,,2022-04-21,2022-04-21,2022,2022,7,,7,,c,c,n,381350297,47157,n,n,NA,,,,,NA,i,p,v,i,i,,N,A,A,B,B,A,A,n,n,,,36949,0,36949,79643,62435,0,17208,79643,0,79643,3268,3642.42,4316,,,,,10.6.4,2022-09-13,2022,2022,7,,n,O,2022-09-13,2022,2022,,,NA,NA,NA,NA,,10.6.4,N,38135
38135,2022-12-31,1,0,1,BK06512222003000,06,51,2,2220030,0,0,,2022-01-04,2022-01-04,2022,2022,7,,7,,c,c,n,381350000,47157,n,n,NA,,,,,NA,p,p,v,i,i,,N,A,A,A,A,A,A,n,n,,,1567,0,1567,19894.35,0,0,19894.35,19894.35,0,19894.35,3932.09,2142.21,1945,,,,,10.6.3,2022-04-11,2022,2022,7,,n,A,2022-04-07,2022,2022,,,NA,NA,NA,NA,,10.6.3,N,38135
38135,2022-12-31,1,1,0,BK06512222476400,06,51,2,2224764,0,0,,2022-10-31,2022-10-31,2022,2023,13,,13,,c,c,n,381350000,47157,n,n,NA,,,,,NA,i,,v,i,i,,Y,C,C,C,C,A,A,y,y,,,149675.5,129600,20075.5,200049,197448,0,2601,200049,0,200049,9876.25,8892.87,3183,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38135
38135,2022-12-31,1,1,0,BK06512222533400,06,51,2,2225334,0,0,,2022-12-03,2022-12-03,2022,2023,7,,7,,c,c,n,381350000,47157,n,n,NA,,,,,NA,p,,v,i,i,,N,A,A,C,C,A,A,n,n,,,7767.69,0,7767.69,362312.75,13144,0,349168.75,87087.75,275225,362312.75,1987,2884,2855,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38135
38135,2022-12-31,1,1,0,BK06512222286000,06,51,2,2222860,0,0,,2022-07-13,2022-07-13,2022,2022,13,,13,,c,c,n,381350000,47157,n,n,NA,,,,,NA,i,,v,i,i,,N,C,C,C,C,A,A,y,y,,,172989.5,164300,8689.5,160946.93,144881,5000,11065.93,155946.93,5000,160946.93,2212.83,9431.04,4234,,,,,10.6.3,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38135
38135,2022-12-31,1,0,1,BK06512222211300,06,51,2,2222113,0,0,,2022-05-31,2022-05-31,2022,2022,7,,7,,c,c,y,381350000,47157,n,n,NA,381350000,47157,n,n,NA,p,p,v,i,i,,N,C,C,C,C,A,A,n,n,,,237140.21,191900,45240.21,209458.07,187959,0,21499.07,209458.07,0,209458.07,5334.64,4393.16,4318,,,,,10.6.3,2022-09-07,2022,2022,7,,n,A,2022-09-07,2022,2022,n,A,2022-09-07,2022,2022,NA,,10.6.4,N,38135
38135,2022-12-31,1,0,1,BK06512222264000,06,51,2,2222640,0,0,,2022-06-30,2022-06-30,2022,2022,7,,7,,c,c,n,381350746,47157,n,n,NA,,,,,NA,i,p,v,i,i,,N,A,A,B,B,A,A,n,n,,,0,0,0,76799.12,25000,0,51799.12,76799.12,0,76799.12,958.1,3762.9,4438,,,,,10.6.4,2022-10-26,2022,2023,7,,n,O,2022-10-26,2022,2023,,,NA,NA,NA,NA,,10.6.4,N,38135
38135,2022-12-31,1,1,0,BK06512222365000,06,51,2,2223650,0,0,,2022-08-30,2022-08-30,2022,2022,13,,13,,c,c,n,381350000,47157,n,n,NA,,,,,NA,i,,v,i,i,,Y,A,A,A,A,A,A,y,y,,,3130,0,3130,6556.18,1490.19,0,5065.99,6556.18,0,6556.18,2479.24,2479.24,2354,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38135
38135,2022-12-31,1,0,1,BK06512222276100,06,51,2,2222761,0,0,,2022-07-08,2022-07-08,2022,2022,7,,7,,c,c,n,381350000,47157,n,n,NA,,,,,NA,i,p,v,i,i,,N,A,A,A,A,A,A,n,n,,,30056,0,30056,34431.89,25586,2000,6845.89,32431.89,2000,34431.89,218.38,2396.38,2387,,,,,10.6.4,2022-11-13,2022,2023,7,,n,A,2022-11-07,2022,2023,,,NA,NA,NA,NA,,10.6.4,N,38135
38135,2022-12-31,1,1,0,BK06512222288000,06,51,2,2222880,0,0,,2022-07-14,2022-07-14,2022,2022,7,,7,,c,c,n,381350000,47157,n,n,NA,,,,,NA,i,,v,i,i,,N,A,A,B,B,A,A,n,n,,,19859,0,19859,50915.5,15010,0,35905.5,43915.5,7000,50915.5,6083.35,3477.64,3457,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38135
38135,2022-12-31,1,1,0,BK06512222231200,06,51,2,2222312,0,0,,2022-06-10,2022-06-10,2022,2022,13,,13,,c,c,n,381350000,47157,n,n,NA,,,,,NA,i,,v,i,i,,N,C,C,A,A,A,A,y,y,,,180250,163000,17250,14435,12000,0,2435,14435,0,14435,940.71,1714.45,1360,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38135
38135,2022-12-31,1,1,0,BK06512222464500,06,51,2,2224645,0,0,,2022-10-22,2022-10-22,2022,2023,13,,13,,c,c,y,381350000,47157,n,n,NA,381350000,47157,n,n,NA,i,,v,i,i,,Y,A,A,C,C,A,A,y,y,,,48314,0,48314,204211,34775,24660,144776,73551,130660,204211,8482.98,5990.64,4465,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38135
38135,2022-12-31,1,1,0,BK06512222452400,06,51,2,2224524,0,0,,2022-10-15,2022-10-15,2022,2023,13,,13,,c,c,n,381350000,47157,n,n,NA,,,,,NA,i,,v,i,i,,Y,A,A,A,A,A,A,y,y,,,23150,0,23150,22545,15257,1760,5528,20785,1760,22545,3844,3207,2785,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38135
38135,2022-12-31,1,0,1,BK06512222140600,06,51,2,2221406,0,0,,2022-04-11,2022-04-11,2022,2022,7,,7,,c,c,n,381350000,47157,n,n,NA,,,,,NA,i,p,v,i,i,,N,A,A,B,B,A,A,n,n,,,16129,0,16129,52811.79,12247.66,0,40564.13,52811.79,0,52811.79,4478,3201.11,3179,,,,,10.6.4,2022-09-08,2022,2022,7,,n,A,2022-09-08,2022,2022,,,NA,NA,NA,NA,,10.6.4,N,38135
38135,2022-12-31,1,0,1,BK06512222111700,06,51,2,2221117,0,0,,2022-03-23,2022-03-23,2022,2022,7,,7,,c,c,n,381350000,47157,n,n,NA,,,,,NA,p,p,v,i,i,,N,A,A,B,B,A,A,n,n,,,14912,0,14912,61021.07,0,0,61021.07,61021.07,0,61021.07,3857.03,3664.89,4828,,,,,10.6.3,2022-07-14,2022,2022,7,,n,A,2022-07-10,2022,2022,,,NA,NA,NA,NA,,10.6.3,N,38135
38138,2022-12-31,1,1,0,BK06512222471400,06,51,2,2224714,0,0,,2022-10-26,2022-10-26,2022,2023,7,,7,,c,c,n,381380000,47157,n,n,NA,,,,,NA,i,,v,i,i,,N,C,C,C,C,A,A,n,n,,,337260,312800,24460,389689,176500,0,213189,389689,0,389689,3333,6069.56,6043,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38138
38138,2022-12-31,1,1,0,BK06512222291700,06,51,2,2222917,0,0,,2022-07-18,2022-07-18,2022,2022,7,,7,,b,b,n,381380000,47157,n,n,NA,,,,,NA,i,,v,i,i,n,N,A,A,C,C,A,A,n,n,,,4325.5,0,4325.5,212664.87,0,0,212664.87,NA,NA,NA,0,4000,5976.52,,,,,10.6.3,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38138
38138,2022-12-31,1,1,0,BK06512222452500,06,51,2,2224525,0,0,,2022-10-17,2022-10-17,2022,2023,13,,13,,c,c,n,381380000,47157,n,n,NA,,,,,NA,i,,v,i,i,,N,C,C,B,B,A,A,y,y,,,321970,318400,3570,63483,10000,0,53483,63483,0,63483,0,2200,1983,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38138
38138,2022-12-31,1,0,1,BK06512222006100,06,51,2,2220061,0,0,,2022-01-06,2022-01-06,2022,2022,13,,7,,c,c,n,381380000,47157,n,n,NA,,,,,NA,i,p,v,i,i,,N,C,C,D,D,A,A,y,n,,,293945,62200,231745,618440.54,41688,0,576752.54,498074.54,120366,618440.54,3000,3000,3289,,,,,10.6.4,2022-11-30,2022,2023,7,,n,A,2022-11-30,2022,2023,,,NA,NA,NA,NA,,10.6.4,N,38138
38138,2022-12-31,1,0,1,BK06512222227000,06,51,2,2222270,0,0,,2022-06-08,2022-06-08,2022,2022,13,,13,,c,c,n,381382046,47157,n,n,NA,,,,,NA,i,i,v,i,i,,N,A,A,C,C,A,A,y,y,,,5950,0,5950,114636,5255,0,109381,114636,0,114636,2000,2000,4158,,,,,10.6.4,2022-11-21,2022,2023,13,,n,K,2022-08-19,2022,2022,,,NA,NA,NA,NA,,10.6.4,N,38138
38138,2022-12-31,1,1,0,BK06512222226800,06,51,2,2222268,0,0,,2022-06-08,2022-06-08,2022,2022,13,,13,,c,c,n,381380000,47157,n,n,NA,,,,,NA,i,,v,i,i,,N,A,A,A,A,A,A,y,y,,,13870,0,13870,23997.91,0,0,23997.91,23997.91,0,23997.91,10699.67,7799.85,7442,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38138
38138,2022-12-31,1,0,1,BK06512222176900,06,51,2,2221769,0,0,,2022-05-05,2022-05-05,2022,2022,13,,13,,c,c,n,381380000,47157,n,n,NA,,,,,NA,i,p,v,i,i,,N,A,A,A,A,A,A,y,y,,,7175,0,7175,32723.35,31000,1000,723.35,31723.35,1000,32723.35,3095,3095,2595,,,,,10.6.4,2022-12-19,2022,2023,13,,n,K,2022-09-15,2022,2022,,,NA,NA,NA,NA,,10.6.4,N,38138
38138,2022-12-31,1,1,0,BK06512222362800,06,51,2,2223628,0,0,,2022-08-29,2022-08-29,2022,2022,13,,13,,c,c,n,381380000,47157,n,n,NA,,,,,NA,i,,v,i,i,,N,A,A,B,B,A,A,y,y,,,38435,0,38435,54540,33604,0,20936,54540,0,54540,9752.66,6374.27,6061,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38138
38138,2022-12-31,1,0,1,BK06512222068300,06,51,2,2220683,0,0,,2022-02-25,2022-02-25,2022,2022,7,,7,,c,c,n,381380000,47157,n,n,NA,,,,,NA,p,p,v,i,i,,N,C,C,A,A,A,A,n,n,,,153215.79,0,153215.79,37014,8179,0,28835,37014,0,37014,1916.67,4600,4590.5,,,,,10.6.3,2022-05-30,2022,2022,7,,n,A,2022-05-26,2022,2022,,,NA,NA,NA,NA,,10.6.3,N,38138
38138,2022-12-31,1,1,0,BK06512222205400,06,51,2,2222054,0,0,,2022-05-24,2022-05-24,2022,2022,13,,13,,c,c,n,381380000,47157,n,n,NA,,,,,NA,i,,v,i,i,,Y,A,A,A,A,A,A,y,y,,,6600,0,6600,31929.38,7700,0,24229.38,31929.38,0,31929.38,0,1749,1440,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38138
38138,2022-12-31,1,0,1,BK06512222008500,06,51,2,2220085,0,0,,2022-01-10,2022-01-10,2022,2022,13,,13,,b,b,n,381380000,47157,n,n,NA,,,,,NA,i,p,v,i,i,n,Y,C,C,E,E,A,A,y,y,,,63915,0,63915,2244475.32,29824,0,2214651.32,2244475.32,0,2244475.32,8553.13,6991.6,4189.67,,,,,10.6.4,2022-08-28,2022,2022,13,,n,K,2022-05-26,2022,2022,,,NA,NA,NA,NA,,10.6.4,N,38138
38138,2022-12-31,1,1,0,BK06512222107800,06,51,2,2221078,0,0,,2022-03-22,2022-03-22,2022,2022,13,,13,,c,c,n,381380000,47157,n,n,NA,,,,,NA,i,,v,i,i,,N,B,B,A,A,A,A,y,y,,,65153,0,65153,46636,0,0,46636,46636,0,46636,5145,3728.82,3286,,,,,10.6.3,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38138
38138,2022-12-31,1,1,0,BK06512222504000,06,51,2,2225040,0,0,,2022-11-15,2022-11-15,2022,2023,13,,13,,c,c,n,381380000,47157,n,n,NA,,,,,NA,i,,v,i,i,,Y,A,A,A,A,A,A,y,y,,,7175,0,7175,32723.35,31000,1000,723.35,31723.35,1000,32723.35,3095,3095,2595,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38138
38138,2022-12-31,1,1,0,BK06512222526900,06,51,2,2225269,0,0,,2022-11-30,2022-11-30,2022,2023,7,,7,,c,c,n,381380000,47157,n,n,NA,,,,,NA,p,,v,i,i,,Y,A,A,E,E,A,A,n,y,,,24301.19,0,24301.19,2321804.01,48526,44931.4,2228346.61,NA,NA,NA,0,3405.35,3404.35,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38138
38138,2022-12-31,1,1,0,BK06512222324100,06,51,2,2223241,0,0,,2022-08-05,2022-08-05,2022,2022,7,,7,,c,c,n,381380000,47157,n,n,NA,,,,,NA,i,,v,i,i,,N,A,A,A,A,A,A,n,n,,,28625,26600,2025,30109.3,28248.98,0,1860.32,28248.98,1860.32,30109.3,1246.11,2629.11,2570,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38138
38138,2022-12-31,1,1,0,BK06512222292000,06,51,2,2222920,0,0,,2022-07-18,2022-07-18,2022,2022,13,,13,,c,c,n,381380000,47157,n,n,NA,,,,,NA,i,,v,i,i,,N,A,C,A,C,A,A,y,y,,,448376,310400,137976,173503,98503,0,75000,173503,0,173503,200,3529,2440,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38138
38138,2022-12-31,1,0,1,BK06512222269200,06,51,2,2222692,0,0,,2022-07-05,2022-07-05,2022,2022,13,,13,,c,c,n,381381426,47157,n,n,NA,,,,,NA,i,i,v,i,i,,N,A,A,A,A,A,A,y,y,,,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,10.6.4,2022-10-23,2022,2023,13,,n,I,2022-07-22,2022,2022,,,NA,NA,NA,NA,,10.6.4,N,38138
38138,2022-12-31,1,1,0,BK06511221115400,06,51,1,2211154,0,0,,2022-10-06,2022-10-06,2022,2023,7,,7,,c,c,n,381380000,47157,n,n,NA,,,,,NA,p,,v,i,i,,N,A,A,C,C,A,A,n,n,,,25450,0,25450,184870.45,27910,0,156960.45,109132.45,75738,184870.45,6529.51,3988.92,3978,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38138
38138,2022-12-31,1,1,0,BK06512222369700,06,51,2,2223697,0,0,,2022-09-01,2022-09-01,2022,2022,7,,7,,b,b,n,381380000,47157,y,y,2022-11-22,,,,,NA,p,,i,u,u,n,N,,,,,,,,y,,,5150000,5150000,0,2420320.23,237614,57116.52,2125589.71,2420320.23,0,2420320.23,NA,NA,NA,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38138
38138,2022-12-31,1,1,0,BK06512222377100,06,51,2,2223771,0,0,,2022-09-05,2022-09-05,2022,2022,13,,13,,c,c,n,381380000,47157,n,n,NA,,,,,NA,i,,v,i,i,,Y,C,C,A,A,A,A,y,y,,,397933,383700,14233,44594,24558,0,20036,44594,0,44594,1575,2600,1865,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38138
38138,2022-12-31,1,1,0,BK06512222472700,06,51,2,2224727,0,0,,2022-10-27,2022-10-27,2022,2023,7,,7,,c,c,n,381380000,47157,n,n,NA,,,,,NA,p,,v,i,i,,N,A,A,A,A,A,A,n,n,,,19192.3,0,19192.3,46412,16260,0,30152,46412,0,46412,3682,7556.95,7406.02,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38138
38141,2022-12-31,1,0,1,BK06512222189300,06,51,2,2221893,0,0,,2022-05-13,2022-05-13,2022,2022,13,,13,,c,c,n,381410000,47157,n,n,NA,,,,,NA,i,i,v,i,i,,N,A,A,A,A,A,A,y,y,,,29861,0,29861,36688,27825,0,8863,36688,0,36688,3097.47,2687.43,2490,,,,,10.6.4,2022-12-18,2022,2023,13,,n,T,2022-09-15,2022,2022,,,NA,NA,NA,NA,,10.6.4,N,38141
38141,2022-12-31,1,1,0,BK06512222500900,06,51,2,2225009,0,0,,2022-11-14,2022-11-14,2022,2023,13,,13,,c,c,n,381410000,47157,n,n,NA,,,,,NA,i,,v,i,i,,Y,A,A,A,A,A,A,y,y,,,4500,0,4500,19434.02,0,0,19434.02,19434.02,0,19434.02,1866,1866,1741,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38141
38141,2022-12-31,1,0,1,BK06512222009000,06,51,2,2220090,0,0,,2022-01-10,2022-01-10,2022,2022,13,,13,,c,c,n,381410000,47157,n,n,NA,,,,,NA,i,p,v,i,i,,N,A,A,A,A,A,A,y,y,,,22750,0,22750,36175,21839,0,14336,26679,9496,36175,3399,3200,2420,,,,,10.6.4,2022-12-04,2022,2023,13,,n,T,2022-09-01,2022,2022,,,NA,NA,NA,NA,,10.6.4,N,38141
38141,2022-12-31,1,1,0,BK06512222548500,06,51,2,2225485,0,0,,2022-12-12,2022-12-12,2022,2023,13,,13,,c,c,y,381410000,47157,n,n,NA,381410000,47157,n,n,NA,i,,v,i,i,,Y,C,C,C,C,A,A,y,y,,,176441,168700,7741,147196.28,120987.64,4152.34,22056.3,143043.94,4152.34,147196.28,2700,4652,1978,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38141
38141,2022-12-31,1,1,0,BK06512222560700,06,51,2,2225607,0,0,,2022-12-20,2022-12-20,2022,2023,13,,13,,c,c,n,381410000,47157,n,n,NA,,,,,NA,i,,v,i,i,,N,A,A,A,A,A,A,y,y,,,15315,0,15315,41057.51,28287,0,12770.51,41057.51,0,41057.51,4467,4240,3504.95,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38141
38141,2022-12-31,1,1,0,BK06512222336200,06,51,2,2223362,0,0,,2022-08-13,2022-08-13,2022,2022,13,,13,,c,c,n,381410000,47157,n,n,NA,,,,,NA,i,,v,i,i,,Y,A,A,B,B,A,A,y,y,,,18748,0,18748,53721,6000,0,47721,13721,40000,53721,6240,4489.19,4070,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38141
38141,2022-12-31,1,1,0,BK06512222271500,06,51,2,2222715,0,0,,2022-07-06,2022-07-06,2022,2022,13,,13,,c,c,n,381410000,47157,n,n,NA,,,,,NA,i,,v,i,i,,N,C,C,C,C,A,A,y,y,,,182491,148200,34291,109028,80195,0,28833,109028,0,109028,3187.5,2674.5,2303,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38141
38141,2022-12-31,1,0,1,BK06512222121900,06,51,2,2221219,0,0,,2022-03-31,2022-03-31,2022,2022,7,,7,,c,c,y,381410000,47157,n,n,NA,381410000,47157,n,n,NA,i,p,v,i,i,,N,A,A,B,B,A,A,n,n,,,81325,0,81325,114098,62099,0,51999,114098,0,114098,9382,7028,6987,,,,,10.6.3,2022-08-02,2022,2022,7,,n,A,2022-08-02,2022,2022,n,A,2022-08-02,2022,2022,NA,,10.6.4,N,38141
38141,2022-12-31,1,1,0,BK06512222522600,06,51,2,2225226,0,0,,2022-11-28,2022-11-28,2022,2023,13,,13,,c,c,n,381410000,47157,n,n,NA,,,,,NA,i,,v,i,i,,Y,C,C,C,C,A,A,y,y,,,120876,112600,8276,122083,122083,0,0,122083,0,122083,6585,4357,3357,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38141
38141,2022-12-31,1,1,0,BK06512222216400,06,51,2,2222164,0,0,,2022-06-02,2022-06-02,2022,2022,13,,13,,c,c,n,381410000,47157,n,n,NA,,,,,NA,i,,v,i,i,,Y,A,A,A,A,A,A,y,y,,,12887,0,12887,20513,11340,0,9173,20513,0,20513,2493.22,3130,2725,,,,,10.6.3,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38141
